Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
70104,KAWR-MAO-PER,KAWR,PERNEM,SATURDAY,Weekend
70106,MAQ-MAO DEMU,MANGALORE CENTRAL,MADGOAN JN.,SATURDAY,Weekend
71092,ROHA-DIVA PA,ROHA,DIVA JN,SATURDAY,Weekend
71403,PUNE-DD DEMU,PUNE JN.,DAUND JN.,SATURDAY,Weekend
71413,PUNE SUR DEM,PUNE JN.,SOLAPUR,SATURDAY,Weekend
71902,BTE-IDH DMU,BHARATPUR JN,IDGAH,SATURDAY,Weekend
71910,ETW-AGC DEMU,ETAWAH,AGRA CANTT,SATURDAY,Weekend
72203,IAA-DIT RAIL,INDARA JN.,DOHRIGHAT,SATURDAY,Weekend
72205,IAA-DIT RIAL,INDARA JN.,DOHRIGHAT,SATURDAY,Weekend
73033,NHT-AZ PASS,AZIMGANJ JN.,NALHATI JN.,SATURDAY,Weekend
73037,AZ-NILE DMU,AZIMGANJ JN.,NIMTITA,SATURDAY,Weekend
73151,SDAH-JRLE DE,SEALDAH,JANGIPUR ROAD,SATURDAY,Weekend
73263,IPR-PNBE DEM,ISLAMPUR,PATNA JN.,SATURDAY,Weekend
73462,JMP-KGG DEMU,JAMALPUR JN.,KHAGARIA JN.,SATURDAY,Weekend
73538,JSME-UDL PAS,JASIDIH JN.,ANDAL JN.,SATURDAY,Weekend
73903,JMP KJH SRAM,JAMALPUR JN.,DHANAURI,SATURDAY,Weekend
73905,JMP-UREN SRA,JAMALPUR JN.,DHANAURI,SATURDAY,Weekend
73911,SGG-JMP PGR.,SULTANGANJ,JAMALPUR JN.,SATURDAY,Weekend
74003,DLI-RE DMU,DELHI JN.,REWARI JN.,SATURDAY,Weekend
74004,RE-DLI DMU,REWARI JN.,DELHI JN.,SATURDAY,Weekend
74011,DLI-ROK DMU,DELHI JN.,ROHTAK JN.,SATURDAY,Weekend
74034,FN-GHH DMU,FARUKHNAGAR,GARHI HARSARU JN.,SATURDAY,Weekend
74303,SHTS-MB DMU,SAMBAHAL HATIM SARAI,MORADABAD JN.,SATURDAY,Weekend
74602,TTO-BEAS,TARN TARAN,BEAS JN,SATURDAY,Weekend
74604,TTO-BEAS DMU,TARN TARAN,BEAS JN,SATURDAY,Weekend
74617,BDGM-BRML DM,BUDGAM,BARAMULLA,SATURDAY,Weekend
74620,BRML-BAHL DM,BARAMULLA,BANIHAL,SATURDAY,Weekend
74624,BRML-BDGM DM,BARAMULLA,BUDGAM,SATURDAY,Weekend
74626,BRML-BAHL DM,BARAMULLA,BANIHAL,SATURDAY,Weekend
74631,BAHL-BDGM DM,BANIHAL,BUDGAM,SATURDAY,Weekend
74632,BDGM-BAHL DM,BUDGAM,BANIHAL,SATURDAY,Weekend
74639,BAHL- BDGM D,BANIHAL,BUDGAM,SATURDAY,Weekend
74646,JUC-UMB PASS,JALANDHAR CITY JN.,AMBALA CANTT JN,SATURDAY,Weekend
74648,JUC-NRO-LDH,JALANDHAR CITY JN.,LUDHIANA JN.,SATURDAY,Weekend
74653,DBNK-ASR DMU,VERKA JN.,DERABABA NANAK,SATURDAY,Weekend
74656,DBNK-ASR DMU,DERABABA NANAK,VERKA JN.,SATURDAY,Weekend
74661,ATT-ASR DMU,AMRITSAR JN.,ATARI JN,SATURDAY,Weekend
74662,ATT-ASR DMU,ATARI JN,AMRITSAR JN.,SATURDAY,Weekend
74673,PTK-ASR DMU,VERKA JN.,PATHANKOT JN.,SATURDAY,Weekend
74808,MTD-MEC RAIL,MERTA ROAD JN.,MERTA CITY,SATURDAY,Weekend
74812,MTD-MEC RAIL,MERTA ROAD JN.,MERTA CITY,SATURDAY,Weekend
74832,CUR BKN PASS,CHURU,BIKANER JN.,SATURDAY,Weekend
74834,HSR BKN PASS,HISAR JN,BIKANER JN.,SATURDAY,Weekend
74836,HSR JU PASS,HISAR JN,JODHPUR JN.,SATURDAY,Weekend
74839,JU BME PASS,JODHPUR JN.,BARMER,SATURDAY,Weekend
74842,BLDI JU PASS,BHILDI JN,JODHPUR JN.,SATURDAY,Weekend
74846,HSR SDLP RE,HISAR JN,REWARI JN.,SATURDAY,Weekend
74856,RTGH - BKN P,RATANAGARH JN,BIKANER JN.,SATURDAY,Weekend
74909,PTK-JAT-UHP-,PATHANKOT JN.,UDHAMPUR,SATURDAY,Weekend
74911,HSX-JUC DMU,HOSHIARPUR,JALANDHAR CITY JN.,SATURDAY,Weekend
74978,FZR-FKA DMU,FAZILKA JN.,FIROZPUR CANTT JN.,SATURDAY,Weekend
74981,KKP-FKA DMU,KOT KAPURA JN,FAZILKA JN.,SATURDAY,Weekend
74986,FKA-BTI-DMU,FAZILKA JN.,BATHINDA JN,SATURDAY,Weekend
74991,UMB-CHDL PAS,AMBALA CANTT JN,AMB  ANDAURA,SATURDAY,Weekend
75015,GKP-NTV PASS,GORAKHPUR JN.,NAUTANWA,SATURDAY,Weekend
75109,MAU-BCY- DMU,MAU JN.,VARANASI CITY,SATURDAY,Weekend
75114,BCY-BTT DMU,VARANASI CITY,BHATNI JN.,SATURDAY,Weekend
75207,SPJ-MFP DEMU,SAMASTIPUR JN.,MUZAFFARPUR JN.,SATURDAY,Weekend
75208,MFP - SPJ DE,MUZAFFARPUR JN.,SAMASTIPUR JN.,SATURDAY,Weekend
75212,SEE - SPJ DE,SONPUR JN.,SAMASTIPUR JN.,SATURDAY,Weekend
75230,RXL-SPJ DEMU,RAXAUL JN.,SAMASTIPUR JN.,SATURDAY,Weekend
75232,RXL-SGL-MFP,RAXAUL JN.,MUZAFFARPUR JN.,SATURDAY,Weekend
75237,MFP-NKE DEMU,MUZAFFARPUR JN.,NARKATIAGANJ JN.,SATURDAY,Weekend
75238,NKE-MFP DEMU,NARKATIAGANJ JN.,MUZAFFARPUR JN.,SATURDAY,Weekend
75280,BIRL - DBG D,BIRAUL,DARBHANGA JN.,SATURDAY,Weekend
75730,SHTT - GHY D,SILGHAT TOWN,GUWAHATI,SATURDAY,Weekend
75733,TNPR - KIR D,TEZNARAYANPUR,KATIHAR JN.,SATURDAY,Weekend
75737,TNPR - KIR D,TEZNARAYANPUR,KATIHAR JN.,SATURDAY,Weekend
75749,KIR - TETA D,KATIHAR JN.,TELTA,SATURDAY,Weekend
75906,DBRT - LEDO,DIBRUGARH TOWN,LEDO,SATURDAY,Weekend
76502,KQZ - BNC PA,KOLAR,BANGARPET JN.,SATURDAY,Weekend
76505,BNC-KQZ PASS,BANGALORE CANTT.,KOLAR,SATURDAY,Weekend
76507,BNC-BWT DEMU,BANGALORE CANTT.,BANGARPET JN.,SATURDAY,Weekend
76807,TPJ-MNM PASS,TIRUCHIRAPPALLI JN.,MANAMADURAI,SATURDAY,Weekend
76818,VLKN-KIK PAS,VELANKANNI,KARAIKAL,SATURDAY,Weekend
76824,TPJ TJ DEMU,TIRUCHIRAPPALLI JN.,THANJAVUR JN.,SATURDAY,Weekend
76830,KKDI-TPJ DMU,KARAIKKUDI,TIRUCHIRAPPALLI JN.,SATURDAY,Weekend
76833,TPJ KRR PASS,TIRUCHIRAPPALLI JN.,KARUR JN.,SATURDAY,Weekend
76846,TPJ-VRI PASS,TIRUCHIRAPPALLI JN.,VRIDHA CHALAM JN.,SATURDAY,Weekend
77205,PASS,NARASAPUR,BHIMAVARAM TOWN,SATURDAY,Weekend
77229,PASS,REPALLE,GUNTUR JN.,SATURDAY,Weekend
77231,PASS,VIJAYWADA JN.,BHIMAVARAM JN.,SATURDAY,Weekend
77233,PASS,BHIMAVARAM JN.,NARASAPUR,SATURDAY,Weekend
77242,PASS,RAJAHMUNDRY,BHIMAVARAM JN.,SATURDAY,Weekend
77245,TEL PASS,GUNTUR JN.,TENALI JN.,SATURDAY,Weekend
77250,PASS,GUNTUR JN.,TENALI JN.,SATURDAY,Weekend
77251,PASS,PEDDAPALLI,MAHBUBABAD,SATURDAY,Weekend
77283,GNT-BZA,GUNTUR JN.,VIJAYWADA JN.,SATURDAY,Weekend
77289,GNT-BZA,GUNTUR JN.,VIJAYWADA JN.,SATURDAY,Weekend
77293,RJY PASS,BHIMAVARAM JN.,RAJAHMUNDRY,SATURDAY,Weekend
77405,HX-PDMI,CUDDAPAH,PENDLIMARRI,SATURDAY,Weekend
77416,BAY PASS,GUNTAKAL JN.,BELLARY JN.,SATURDAY,Weekend
77418,HUP PASS,GUNTAKAL JN.,HINDUPUR,SATURDAY,Weekend
77603,SC-MOB DEMU,SECUNDERABAD JN.,MANOHARABAD,SATURDAY,Weekend
77607,SC-MED DEMU,SECUNDERABAD JN.,MEDCHAL,SATURDAY,Weekend
77643,UR-FM DEMU,UMDANAGAR,FALAKNUMA,SATURDAY,Weekend
77647,UR-FM DEMU,UMDANAGAR,FALAKNUMA,SATURDAY,Weekend
77655,BIDAR-GR DEM,BIDAR,GULBARGA,SATURDAY,Weekend
77657,J-SNSI,JALNA,SAI NAGAR SHIRDI,SATURDAY,Weekend
77658,SNSI-J,SAI NAGAR SHIRDI,JALNA,SATURDAY,Weekend
77671,KCG-MBNR DEM,KACHEGUDA,MAHBUBNAGAR,SATURDAY,Weekend
77674,KCG-MRGA DEM,KACHEGUDA,MIRYALAGUDA,SATURDAY,Weekend
77679,FM-MED DEMU,FALAKNUMA,MEDCHAL,SATURDAY,Weekend
77694,RC-KCG DEMU,RAICHUR,KACHEGUDA,SATURDAY,Weekend
78014,BGY- BPO PAS,BANGRIPOSI,BARIPADA PH,SATURDAY,Weekend
78015,BPO-BGY PASS,BARIPADA PH,BANGRIPOSI,SATURDAY,Weekend
78017,BLS-ROP-BPO,BALASORE,BARIPADA PH,SATURDAY,Weekend
78056,BQA - MSAE L,BANKURA,GRAM MASAGRAM,SATURDAY,Weekend
78104,SBP-ROU PASS,SAMBALPUR JN.,ROURKELA,SATURDAY,Weekend
78518,SALR-VBL RAI,SALUR,BOBBILI JN.,SATURDAY,Weekend
78534,VZM-PSA PASS,VIZIANAGARAM JN.,PALASA,SATURDAY,Weekend
78801,GONDIA-KATAN,GONDIA JN.,KATANGI,SATURDAY,Weekend
78804,KATANGI- GON,KATANGI,GONDIA JN.,SATURDAY,Weekend
78809,GONDIA- KATA,GONDIA JN.,KATANGI,SATURDAY,Weekend
78810,KATANGI- GON,KATANGI,GONDIA JN.,SATURDAY,Weekend
78811,TMR-TRDI DEM,TUMSAR RD,TIRODI,SATURDAY,Weekend
78817,DURG-DRZ DEM,DURG,DALLI-RAJHARA,SATURDAY,Weekend
78822,KATANGI-GOND,KATANGI,GONDIA JN.,SATURDAY,Weekend
78825,DRZ-DURG DMU,DALLI-RAJHARA,DURG,SATURDAY,Weekend
78826,DRZ-DURG,DALLI-RAJHARA,DURG,SATURDAY,Weekend
79303,RTM -COR- RT,RATLAM JN,CHITTAURGARH JN,SATURDAY,Weekend
79306,RTM DADN  DE,RATLAM JN,MHOW,SATURDAY,Weekend
79311,DADN INDB DM,MHOW,INDORE BG,SATURDAY,Weekend
79313,DADN RTM DMU,MHOW,RATLAM JN,SATURDAY,Weekend
79426,CBY-ANND DMU,KHAMBHAT,ANAND JN.,SATURDAY,Weekend
79427,ANND-CBY DMU,ANAND JN.,KHAMBHAT,SATURDAY,Weekend
79431,ADI-MSH DMU,AHMEDABAD,MAHESANA JN,SATURDAY,Weekend
79441,WKR-MVI,WANKANER,MORVI,SATURDAY,Weekend
79446,MVI - WKR,MORVI,WANKANER,SATURDAY,Weekend
79456,CTD - BRC DE,CHHOTA UDEPUR,VADODARA JN.,SATURDAY,Weekend
79459,SUNR - DHG D,SURENDRANAGAR,DHRANGADHRA,SATURDAY,Weekend
79485,RB 79485,VIJAPUR,AMBLIYASAN JN.,SATURDAY,Weekend
79488,RB 79488,AMBLIYASAN JN.,VIJAPUR,SATURDAY,Weekend
82635,MAS-QLN SUVI,CHENNAI CENTRAL,QUILON,SATURDAY,Weekend
91396,WAD6,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
93004,DRD-CCG,DAHANU ROAD,VIRAR,SATURDAY,Weekend
93015,CCG-DRD,CHURCHGATE,DAHANU ROAD,SATURDAY,Weekend
93023,VR DRD EMU,VIRAR,DAHANU ROAD,SATURDAY,Weekend
93104,DRD-VR,DAHANU ROAD,VIRAR,SATURDAY,Weekend
95003,KP5,KALYAN JN,PALASDARI,SATURDAY,Weekend
95011,KP13,KALYAN JN,PALASDARI,SATURDAY,Weekend
95103,S9,KALYAN JN,KARJAT,SATURDAY,Weekend
95126,S32,KARJAT,KALYAN JN,SATURDAY,Weekend
95131,S37,KALYAN JN,KARJAT,SATURDAY,Weekend
95134,S40,KARJAT,KALYAN JN,SATURDAY,Weekend
95201,BL1,KALYAN JN,BADLAPUR,SATURDAY,Weekend
95207,BL7,KALYAN JN,BADLAPUR,SATURDAY,Weekend
95214,DBL2,BADLAPUR,KALYAN JN,SATURDAY,Weekend
95220,BL34,BADLAPUR,KALYAN JN,SATURDAY,Weekend
95226,BL40,BADLAPUR,KALYAN JN,SATURDAY,Weekend
95235,BL35,KALYAN JN,BADLAPUR,SATURDAY,Weekend
95241,BL51,KALYAN JN,BADLAPUR,SATURDAY,Weekend
95305,A13,KALYAN JN,AMBERNATH,SATURDAY,Weekend
95307,A15,KALYAN JN,AMBERNATH,SATURDAY,Weekend
95310,A20,AMBERNATH,KALYAN JN,SATURDAY,Weekend
95327,A55,KALYAN JN,AMBERNATH,SATURDAY,Weekend
95408,N12,KASARA,KALYAN JN,SATURDAY,Weekend
95421,N27,KALYAN JN,KASARA,SATURDAY,Weekend
95422,N26,KASARA,KALYAN JN,SATURDAY,Weekend
95501,AN5,KALYAN JN,ASANGAON,SATURDAY,Weekend
95503,AN9,KALYAN JN,ASANGAON,SATURDAY,Weekend
95510,AN20,ASANGAON,KALYAN JN,SATURDAY,Weekend
95512,AN22,ASANGAON,KALYAN JN,SATURDAY,Weekend
95608,TL46,TITVALA,KALYAN JN,SATURDAY,Weekend
95609,TL19,KALYAN JN,TITVALA,SATURDAY,Weekend
95612,TL50,TITVALA,KALYAN JN,SATURDAY,Weekend
95619,TL53,KALYAN JN,TITVALA,SATURDAY,Weekend
95708,K20,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
95710,K28,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
95714,K32,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
95717,K53,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
95734,DK22,KALYAN JN,DADAR,SATURDAY,Weekend
95735,DK27,DADAR,KALYAN JN,SATURDAY,Weekend
95744,K128,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
95804,DL26,DOMBIVLI,CST-MUMBAI,SATURDAY,Weekend
95805,DL49,CST-MUMBAI,DOMBIVLI,SATURDAY,Weekend
96009,SKP7,KARJAT,PALASDARI,SATURDAY,Weekend
96015,SKP13,KARJAT,PALASDARI,SATURDAY,Weekend
96101,S1,KALYAN JN,KARJAT,SATURDAY,Weekend
96108,TS2,KARJAT,KALYAN JN,SATURDAY,Weekend
96201,CBL1,KALYAN JN,BADLAPUR,SATURDAY,Weekend
96203,TBL1,KALYAN JN,BADLAPUR,SATURDAY,Weekend
96206,BL6,BADLAPUR,KALYAN JN,SATURDAY,Weekend
96211,TBL7,KALYAN JN,BADLAPUR,SATURDAY,Weekend
96224,BL52,BADLAPUR,KALYAN JN,SATURDAY,Weekend
96232,CBL2,BADLAPUR,KALYAN JN,SATURDAY,Weekend
96236,BL60,BADLAPUR,CST-MUMBAI,SATURDAY,Weekend
96315,A29,KALYAN JN,AMBERNATH,SATURDAY,Weekend
96319,A33,KALYAN JN,AMBERNATH,SATURDAY,Weekend
96322,A40,AMBERNATH,KALYAN JN,SATURDAY,Weekend
96336,A72,AMBERNATH,CST-MUMBAI,SATURDAY,Weekend
96341,A63,KALYAN JN,AMBERNATH,SATURDAY,Weekend
96401,N1,KALYAN JN,KASARA,SATURDAY,Weekend
96409,N31,KALYAN JN,KASARA,SATURDAY,Weekend
96504,AN4,ASANGAON,KALYAN JN,SATURDAY,Weekend
96513,AN7,KALYAN JN,ASANGAON,SATURDAY,Weekend
96611,TL5,KALYAN JN,TITVALA,SATURDAY,Weekend
96618,TL18,TITVALA,KALYAN JN,SATURDAY,Weekend
96622,TL24,TITVALA,KALYAN JN,SATURDAY,Weekend
96629,TL31,KALYAN JN,TITVALA,SATURDAY,Weekend
96641,TL47,KALYAN JN,TITVALA,SATURDAY,Weekend
96651,TL63,KALYAN JN,TITVALA,SATURDAY,Weekend
96653,TL65,KALYAN JN,TITVALA,SATURDAY,Weekend
97005,CK5,VIDYAVIHAR,KALYAN JN,SATURDAY,Weekend
97012,DK2,KALYAN JN,DADAR,SATURDAY,Weekend
97028,DK8,KALYAN JN,DADAR,SATURDAY,Weekend
97031,K25,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97040,K50,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
97049,K39,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97052,K58,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
97057,K47,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97072,DK14,KALYAN JN,DADAR,SATURDAY,Weekend
97079,K65,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97090,K90,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
97098,DK18,KALYAN JN,DADAR,SATURDAY,Weekend
97103,K85,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97111,K91,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97117,K97,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97124,K122,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
97130,TK12,KALYAN JN,THANE,SATURDAY,Weekend
97132,DK30,KALYAN JN,DADAR,SATURDAY,Weekend
97133,K113,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97144,K132,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
97146,K134,KALYAN JN,CST-MUMBAI,SATURDAY,Weekend
97147,K123,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97149,K125,CST-MUMBAI,KALYAN JN,SATURDAY,Weekend
97201,DL1,CST-MUMBAI,DOMBIVLI,SATURDAY,Weekend
97218,DL18,DOMBIVLI,CST-MUMBAI,SATURDAY,Weekend
97220,DL20,DOMBIVLI,CST-MUMBAI,SATURDAY,Weekend
97224,DL24,DOMBIVLI,CST-MUMBAI,SATURDAY,Weekend
97236,DL34,DOMBIVLI,CST-MUMBAI,SATURDAY,Weekend
97247,DDL5,DADAR,DOMBIVLI,SATURDAY,Weekend
97253,DL49,CST-MUMBAI,DOMBIVLI,SATURDAY,Weekend
97260,DDL8,DOMBIVLI,DADAR,SATURDAY,Weekend
97304,T4,THANE,CST-MUMBAI,SATURDAY,Weekend
97315,T15,CST-MUMBAI,THANE,SATURDAY,Weekend
97321,T23,CST-MUMBAI,THANE,SATURDAY,Weekend
97329,T35,CST-MUMBAI,THANE,SATURDAY,Weekend
97335,T41,CST-MUMBAI,THANE,SATURDAY,Weekend
97353,T61,CST-MUMBAI,THANE,SATURDAY,Weekend
97363,T 71,CST-MUMBAI,THANE,SATURDAY,Weekend
97374,T 86,THANE,CST-MUMBAI,SATURDAY,Weekend
97380,T92,THANE,CST-MUMBAI,SATURDAY,Weekend
97382,T94,THANE,CST-MUMBAI,SATURDAY,Weekend
97387,T93,CST-MUMBAI,THANE,SATURDAY,Weekend
97388,T98,THANE,CST-MUMBAI,SATURDAY,Weekend
97394,T104,THANE,CST-MUMBAI,SATURDAY,Weekend
97405,T113,CST-MUMBAI,THANE,SATURDAY,Weekend
97406,DT4,THANE,DADAR,SATURDAY,Weekend
97436,T136,THANE,CST-MUMBAI,SATURDAY,Weekend
97437,T143,CST-MUMBAI,THANE,SATURDAY,Weekend
97438,T138,THANE,CST-MUMBAI,SATURDAY,Weekend
97440,T140,THANE,CST-MUMBAI,SATURDAY,Weekend
97503,G3,CST-MUMBAI,GHAT KOPAR,SATURDAY,Weekend
97611,C11,CST-MUMBAI,KURLA,SATURDAY,Weekend
97616,C16,KURLA,CST-MUMBAI,SATURDAY,Weekend
97617,C17,CST-MUMBAI,KURLA,SATURDAY,Weekend
97627,C27,CST-MUMBAI,KURLA,SATURDAY,Weekend
98000,PL2,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98001,PL1,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98003,PL3,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98009,PL9,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98023,PL19,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98027,PL23,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98033,PL27,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98054,PL48,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98057,PL 49,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98061,PL53,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98079,PL71,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98084,PL78,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98087,PL 77,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98096,PL90,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98114,PL108,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98116,PL110,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98118,PL112,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98120,PL114,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98125,PL113,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98128,PL122,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98157,PL139,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98179,PL155,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98182,PL170,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98184,PL172,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98196,BRPL4,PANVEL,BELAPUR C.B.D,SATURDAY,Weekend
98199,PL 171,CST-MUMBAI,PANVEL,SATURDAY,Weekend
98200,VPL4,PANVEL,VASHI,SATURDAY,Weekend
98202,PL186,PANVEL,CST-MUMBAI,SATURDAY,Weekend
98312,BR14,BELAPUR C.B.D,CST-MUMBAI,SATURDAY,Weekend
98314,BR16,BELAPUR C.B.D,CST-MUMBAI,SATURDAY,Weekend
98338,BRVD4,BELAPUR C.B.D,MUMBAI VADALA ROAD,SATURDAY,Weekend
98340,BRVD6,BELAPUR C.B.D,MUMBAI VADALA ROAD,SATURDAY,Weekend
98347,BR 41,CST-MUMBAI,BELAPUR C.B.D,SATURDAY,Weekend
98351,BR 45,CST-MUMBAI,BELAPUR C.B.D,SATURDAY,Weekend
98352,BR48,BELAPUR C.B.D,CST-MUMBAI,SATURDAY,Weekend
98356,BR52,BELAPUR C.B.D,CST-MUMBAI,SATURDAY,Weekend
98357,BR49,CST-MUMBAI,BELAPUR C.B.D,SATURDAY,Weekend
98366,BR60,BELAPUR C.B.D,CST-MUMBAI,SATURDAY,Weekend
98368,BR62,BELAPUR C.B.D,CST-MUMBAI,SATURDAY,Weekend
98381,BR 71,CST-MUMBAI,BELAPUR C.B.D,SATURDAY,Weekend
98384,BRVD10,BELAPUR C.B.D,MUMBAI VADALA ROAD,SATURDAY,Weekend
98502,V4,VASHI,CST-MUMBAI,SATURDAY,Weekend
98503,V 3,CST-MUMBAI,VASHI,SATURDAY,Weekend
98507,VVD1,MUMBAI VADALA ROAD,VASHI,SATURDAY,Weekend
98513,V11,CST-MUMBAI,VASHI,SATURDAY,Weekend
98521,V19,CST-MUMBAI,VASHI,SATURDAY,Weekend
98527,VVD3,MUMBAI VADALA ROAD,VASHI,SATURDAY,Weekend
98532,V32,VASHI,CST-MUMBAI,SATURDAY,Weekend
98539,V35,CST-MUMBAI,VASHI,SATURDAY,Weekend
98558,VVD8,VASHI,MUMBAI VADALA ROAD,SATURDAY,Weekend
98568,V54,VASHI,CST-MUMBAI,SATURDAY,Weekend
98569,V 65,CST-MUMBAI,VASHI,SATURDAY,Weekend
98571,V67,CST-MUMBAI,VASHI,SATURDAY,Weekend
98603,M 3,CST-MUMBAI,MANKHURD,SATURDAY,Weekend
98702,AD4,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98707,AD7,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98708,AD10,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98719,AD 19,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98720,AD22,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98724,AD26,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98731,AD 31,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98733,AD 33,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98741,AD 41,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98745,AD 45,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98746,AD48,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98763,AD 63,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98773,AD 73,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98801,B1,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98805,B5,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98813,B13,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98816,B18,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98819,B19,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98825,B25,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98827,B27,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98832,B34,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98833,B 33,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98845,B 45,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98857,B 57,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98861,B61,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98866,B68,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98867,BA 67,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98874,B76,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98875,B 75,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98877,B 77,CST-MUMBAI,RAVLI JN,SATURDAY,Weekend
98878,B80,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98880,B82,RAVLI JN,CST-MUMBAI,SATURDAY,Weekend
98901,PLAD1,PANVEL,MUMBAI VADALA ROAD,SATURDAY,Weekend
98912,ADPL14,RAVLI JN,PANVEL,SATURDAY,Weekend
98916,AD PL 18,RAVLI JN,PANVEL,SATURDAY,Weekend
99001,TPL1,THANE,PANVEL,SATURDAY,Weekend
99002,TPL4,PANVEL,THANE,SATURDAY,Weekend
99007,TPL 7,THANE,PANVEL,SATURDAY,Weekend
99008,TPL10,PANVEL,THANE,SATURDAY,Weekend
99026,TPL28,PANVEL,THANE,SATURDAY,Weekend
99030,TPL32,PANVEL,THANE,SATURDAY,Weekend
99038,TPL40,PANVEL,THANE,SATURDAY,Weekend
99042,TPL44,PANVEL,THANE,SATURDAY,Weekend
99103,TBR 3,THANE,BELAPUR C.B.D,SATURDAY,Weekend
99209,TNU 9,THANE,NERUL,SATURDAY,Weekend
99215,TNU 15,THANE,NERUL,SATURDAY,Weekend
99228,TNU30,NERUL,THANE,SATURDAY,Weekend
99230,TNU32,NERUL,THANE,SATURDAY,Weekend
99234,TNU36,NERUL,THANE,SATURDAY,Weekend
99237,TNU 37,THANE,NERUL,SATURDAY,Weekend
99243,TNU 43,THANE,NERUL,SATURDAY,Weekend
